model_uid,source,model_name,weights,pretrained,architecture,training_objective,dataset_name,is_video_model,has_language_component,is_quantized,dataset_size_log10,training_data_size,architecture_detailed,training_paradigm,model_size_category,model_params,model_params_millions,model_params_log10,is_modern,is_finetuned,is_developmental,sem_dist_effect,sem_dist_effect_layer,diff_symbolic_r,diff_symbolic_r_layer,relational_bias,relational_bias_layer,relational_bias_patternonly,relational_bias_patternonly_layer,sem_dist_effect_p,diff_symbolic_p,relational_bias_binary,relational_bias_patternonly_binary,diff_symbolic_binary,sem_dist_effect_binary,is_classification,is_contrastive,is_generative,is_vlm,is_cnn,is_transformer,is_supervised_other,is_pretext,is_clustering,is_self_supervised,is_ssl_other,is_architecture_other,is_objective_other,concrete_bias_binary,relational_bias_p,concrete_bias_p
vissl_resnet50_jigsaw_goyal19,vissl,resnet50_jigsaw_goyal19,,True,CNN,SSL-Pretext,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,SSL_Pretext_Other,Base,23508032.0,23.508032,7.371216273220426,False,False,False,0.5776639971905898,-1.0,0.1604417936990251,-1.0,0.1587301587301587,-1.0,0.375,-1.0,2.507394521164705e-09,0.126567576899263,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,0.9999999999999998,1.226070973253022e-15
vissl_resnet50_rotnet,vissl,resnet50_rotnet,,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,23508032.0,23.508032,7.371216273220426,False,False,False,0.4229684759983704,-2.0,0.3827960426862531,-2.0,0.4206349206349206,-2.0,0.59375,-2.0,3.2781729294973224e-05,0.000165917028012,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,0.96953087369217,0.0450614329228662
vissl_resnet50_clusterfit,vissl,resnet50_clusterfit,,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,23508032.0,23.508032,7.371216273220426,False,False,False,0.4443840896885787,-2.0,0.3947960153355362,-2.0,0.1746031746031746,-2.0,0.5,-2.0,1.145565937014708e-05,9.843696405036642e-05,False,False,True,True,False,False,False,False,True,False,False,False,True,True,True,False,True,True,0.9999999999999937,3.0361338783630134e-14
vissl_resnet50_npid,vissl,resnet50_npid,,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,23508032.0,23.508032,7.371216273220426,False,False,False,0.4344926255303813,-2.0,0.5418805130007835,-2.0,0.1984126984126984,-2.0,0.46875,-2.0,1.878241303935133e-05,2.4284385272877568e-08,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.9999999999993933,2.5139329581710315e-12
vissl_resnet50_npid++,vissl,resnet50_npid++,,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,23508032.0,23.508032,7.371216273220426,False,False,False,0.1002763113810014,-2.0,0.3577486350307093,-2.0,0.3968253968253968,-2.0,0.4375,-2.0,0.3470227560131982,0.0004633216100144,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.9920908979959739,0.012771682014891412
vissl_resnet50_deepclusterv2,vissl,resnet50_deepclusterv2,,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,23508032.0,23.508032,7.371216273220426,False,False,False,0.5078236127927226,-2.0,0.5905899135489013,-2.0,0.1825396825396825,-2.0,0.4375,-2.0,3.240034766571824e-07,5.769873828256154e-10,False,False,True,True,False,False,False,False,True,False,False,False,True,True,True,False,True,True,0.9999999999999697,1.3928195654786088e-13
vissl_resnet50_mocov2,vissl,resnet50_mocov2,,True,CNN,SSL-Contrastive,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,SSL_MoCo,Base,23508032.0,23.508032,7.371216273220426,False,False,False,0.6153466613434238,-1.0,0.4605953512247922,-1.0,0.2301587301587301,-1.0,0.40625,-1.0,1.0927028070841947e-10,3.8391245633535e-06,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.9999999998656184,4.6223960815035417e-10
dino_dino_resnet50,dino,dino_resnet50,,True,CNN,SSL-Contrastive,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,SSL_DINO,Base,23508032.0,23.508032,7.371216273220426,False,False,False,0.6111326685606651,-1.0,0.596774989425974,-1.0,0.2142857142857142,-1.0,0.4375,-1.0,1.5834886085288643e-10,3.4296190381861856e-10,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.9999999999900774,3.736244381105123e-11
dino_dino_vitb16,dino,dino_vitb16,,True,Transformer,SSL-Contrastive,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_DINO,SSL_DINO,Base,85798656.0,85.798656,7.9334804848608815,False,False,False,0.1550200060694549,-1.0,0.1628171096218909,-1.0,0.5158730158730159,-1.0,0.40625,-1.0,0.1445852586464268,0.1209732475980896,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.39469797234407156,0.6719108891982855
dino_dino_vitb8,dino,dino_vitb8,,True,Transformer,SSL-Contrastive,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_DINO,SSL_DINO,Base,85807872.0,85.807872,7.933527131780386,False,False,False,0.0807721522163827,-1.0,0.2970070351344383,-1.0,0.5,-1.0,0.46875,-1.0,0.4491706716163679,0.0040400511663212,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.535470156684102,0.535470156684102
dino_dino_vits16,dino,dino_vits16,,True,Transformer,SSL-Contrastive,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_DINO,SSL_DINO,Base,21665664.0,21.665664,7.335772003645815,False,False,False,0.2460829104250026,-1.0,0.2081332017087718,-1.0,0.5158730158730159,-1.0,0.46875,-1.0,0.0193877954941589,0.0464909658648216,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.39469797234407156,0.6719108891982855
dino_dino_vits8,dino,dino_vits8,,True,Transformer,SSL-Contrastive,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_DINO,SSL_DINO,Base,21670272.0,21.670272,7.3358643625130675,False,False,False,0.0251669723961494,-1.0,0.274657471678383,-1.0,0.4841269841269841,-1.0,0.4375,-1.0,0.81385582126853,0.0080595676943475,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.6719108891982855,0.39469797234407156
dino_dino_xcit_medium_24_p16,dino,dino_xcit_medium_24_p16,,True,Transformer,SSL-Contrastive,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_DINO,SSL_DINO,Base,83882752.0,83.882752,7.9236726702292675,False,False,False,0.4999959229428913,-1.0,0.6429239844987948,-1.0,0.0873015873015873,-1.0,0.34375,-1.0,5.234126986258464e-07,4.852941411269207e-12,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,1.0,2.6356096576022e-23
dino_dino_xcit_medium_24_p8,dino,dino_xcit_medium_24_p8,,True,Transformer,SSL-Contrastive,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_DINO,SSL_DINO,Base,83810624.0,83.810624,7.923299074144919,False,False,False,0.5626542044637008,-1.0,0.6405949409640369,-1.0,0.1349206349206349,-1.0,0.4375,-1.0,7.845492936830533e-09,6.1212040045353385e-12,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,1.0,6.408218862453508e-18
dino_dino_xcit_small_12_p16,dino,dino_xcit_small_12_p16,,True,Transformer,SSL-Contrastive,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_DINO,SSL_DINO,Small,25868304.0,25.868304,7.412767956061484,False,False,False,0.418096580157705,-1.0,0.6451759073867065,-1.0,0.1587301587301587,-1.0,0.46875,-1.0,4.123569927659948e-05,3.869803192255309e-12,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.9999999999999998,1.226070973253022e-15
dino_dino_xcit_small_12_p8,dino,dino_xcit_small_12_p8,,True,Transformer,SSL-Contrastive,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_DINO,SSL_DINO,Small,25828032.0,25.828032,7.412091315809333,False,False,False,0.3348184801234692,-1.0,0.6611861536719967,-1.0,0.1111111111111111,-1.0,0.40625,-1.0,0.0012570799637082,7.319496922833967e-13,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,1.0,1.846167379935702e-20
dinov2_vitb14,dinov2,dinov2_vitb14,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,86580480.0,86.58048,7.937419989201479,True,False,False,0.3005592102170929,-1.0,0.6002145702753185,-1.0,0.3809523809523809,-1.0,0.78125,-1.0,0.0039974096282642,2.555752021238577e-10,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.9972319874180511,0.004751582516451104
dinov2_vitb14_lc,dinov2,dinov2_vitb14_lc,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,90421480.0,90.42148,7.956271611198308,True,False,False,0.3499687378249795,-2.0,0.3956906148389532,-2.0,0.4682539682539682,-2.0,0.5625,-2.0,0.0007214841574141,9.46029491724638e-05,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.7886044329270598,0.2665263751337792
dinov2_vitb14_ld,dinov2,dinov2_vitb14_ld,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,86580480.0,86.58048,7.937419989201479,True,False,False,0.4968293867419554,-2.0,0.6073713663026544,-2.0,0.2936507936507936,-2.0,0.59375,-2.0,6.33349144501348e-07,1.3703719043526675e-10,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.9999991776150617,2.049645548600083e-06
dinov2_vitb14_reg,dinov2,dinov2_vitb14_reg,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,86583552.0,86.583552,7.93743539832118,True,False,False,0.3838387491259293,-1.0,0.6494792394807297,-1.0,0.4126984126984127,-1.0,0.71875,-1.0,0.000187988069776,2.497604398547432e-12,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.9799821203218579,0.03046912630783008
dinov2_vitb14_reg_lc,dinov2,dinov2_vitb14_reg_lc,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,90424552.0,90.424552,7.956286365767527,True,False,False,0.4760062020645542,-2.0,0.4929243263827575,-2.0,0.4841269841269841,-2.0,0.53125,-2.0,2.1179408080195824e-06,5.986245630905056e-07,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.6719108891982855,0.39469797234407156
dinov2_vitg14,dinov2,dinov2_vitg14,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,1136480768.0,1136.480768,9.05556209081141,True,False,False,0.4342344587702896,-1.0,0.6943634559452714,-1.0,0.6507936507936508,-1.0,0.84375,-1.0,1.9022465135476805e-05,1.646742421979259e-14,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.0004526387315393343,0.9997680301064968
dinov2_vitg14_lc,dinov2,dinov2_vitg14_lc,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,1144161768.0,1144.161768,9.058487431784798,True,False,False,0.3108382705931378,-2.0,0.3087139493257054,-2.0,0.5793650793650794,-2.0,0.5625,-2.0,0.0028647514164882,0.002752644474174,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.04506143292286624,0.96953087369217
dinov2_vitg14_ld,dinov2,dinov2_vitg14_ld,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,1136480768.0,1136.480768,9.05556209081141,True,False,False,0.5426733111168052,-2.0,0.6926822258440222,-2.0,0.6507936507936508,-2.0,0.875,-2.0,3.2889556367184133e-08,2.0204121077434323e-14,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.0004526387315393343,0.9997680301064968
dinov2_vitg14_reg,dinov2,dinov2_vitg14_reg,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,1136486912.0,1136.486912,9.055564438671716,True,False,False,0.3816598725013333,-1.0,0.6220242892034499,-1.0,0.6904761904761905,-1.0,0.875,-1.0,0.0002058987830987,3.639754798851096e-11,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1.1409785008242856e-05,0.9999950759809165
dinov2_vitg14_reg_lc,dinov2,dinov2_vitg14_reg_lc,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,1144167912.0,1144.167912,9.058489763883465,True,False,False,0.4240156222112247,-2.0,0.321469704314082,-2.0,0.5634920634920635,-2.0,0.59375,-2.0,3.118993856826202e-05,0.0017801524329868,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.09061203044071187,0.9352119303568069
dinov2_vitl14,dinov2,dinov2_vitl14,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,304368640.0,304.36864,8.48339990376031,True,False,False,0.3980696399277145,-1.0,0.6828416313064353,-1.0,0.5158730158730159,-1.0,0.78125,-1.0,0.0001021211709065,6.50755576801434e-14,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.39469797234407156,0.6719108891982855
dinov2_vitl14_lc,dinov2,dinov2_vitl14_lc,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,309489640.0,309.48964,8.490646115824191,True,False,False,0.3873900938273493,-2.0,0.4970579930537188,-2.0,0.5238095238095238,-2.0,0.59375,-2.0,0.0001618518876646,4.654521413497101e-07,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.32808911080171455,0.7334736248662208
dinov2_vitl14_ld,dinov2,dinov2_vitl14_ld,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,304368640.0,304.36864,8.48339990376031,True,False,False,0.3215061015236141,-2.0,0.6730164608982178,-2.0,0.4841269841269841,-2.0,0.71875,-2.0,0.0020021350331267,2.0009311823192825e-13,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.6719108891982855,0.39469797234407156
dinov2_vitl14_reg,dinov2,dinov2_vitl14_reg,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,304372736.0,304.372736,8.483405748180513,True,False,False,0.5233805394878788,-1.0,0.58853850434279,-1.0,0.7063492063492064,-1.0,0.90625,-1.0,1.204466971888283e-07,6.8398958974006e-10,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,2.0496455486185283e-06,0.9999991776150617
dinov2_vitl14_reg_lc,dinov2,dinov2_vitl14_reg_lc,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,309493736.0,309.493736,8.490651863539773,True,False,False,0.4471456746269082,-2.0,0.4176545750607769,-2.0,0.492063492063492,-2.0,0.625,-2.0,9.950982279968647e-06,3.439854843100685e-05,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.6053020276559284,0.4645298433158979
dinov2_vits14,dinov2,dinov2_vits14,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,22056576.0,22.056576,7.343538094698879,True,False,False,0.1923146770852364,-1.0,0.6205281486546317,-1.0,0.492063492063492,-1.0,0.6875,-1.0,0.0693787537259513,4.180555511873192e-11,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.6053020276559284,0.4645298433158979
dinov2_vits14_lc,dinov2,dinov2_vits14_lc,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,23977576.0,23.977576,7.379805276217588,True,False,False,0.4307426629403966,-2.0,0.4267239631299008,-2.0,0.4841269841269841,-2.0,0.53125,-2.0,2.256449934251561e-05,2.2182422006930644e-05,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.6719108891982855,0.39469797234407156
dinov2_vits14_ld,dinov2,dinov2_vits14_ld,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,22056576.0,22.056576,7.343538094698879,True,False,False,0.5056494847151202,-2.0,0.5469396274339003,-2.0,0.365079365079365,-2.0,0.625,-2.0,3.706167122721557e-07,1.6925974738209242e-08,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.9991452536080393,0.0015628055331374196
dinov2_vits14_reg,dinov2,dinov2_vits14_reg,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,22058112.0,22.058112,7.343568337520701,True,False,False,0.2734198287275002,-1.0,0.6753146561742374,-1.0,0.4206349206349206,-1.0,0.75,-1.0,0.0091201456340578,1.544549917414951e-13,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.96953087369217,0.0450614329228662
dinov2_vits14_reg_lc,dinov2,dinov2_vits14_reg_lc,,True,Transformer,SSL-Contrastive,LVD-142 M,False,False,False,8.152288344383056,Web-scale (100M-1B),Transformer_DINO,SSL_DINO,Base,23979112.0,23.979112,7.379833096167307,True,False,False,0.4603278924616901,-2.0,0.5362815540397428,-2.0,0.3968253968253968,-2.0,0.53125,-2.0,4.994752021609768e-06,3.5962008151555685e-08,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.9920908979959739,0.012771682014891412
vicreg_resnet200x2,vicreg,resnet200x2,,True,CNN,SSL-Contrastive,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,SSL_Contrastive_Other,Base,250128512.0,250.128512,8.39816319952138,False,False,False,0.3961508582912891,-1.0,0.587104060311449,-1.0,0.3888888888888889,-1.0,0.625,-1.0,0.0001110587988927,7.698507768946561e-10,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.9952484174835489,0.00790910200402604
vicreg_resnet50,vicreg,resnet50,,True,CNN,SSL-Contrastive,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,SSL_Contrastive_Other,Base,23508032.0,23.508032,7.371216273220426,False,False,False,0.4990076585017075,-1.0,0.5697056423829255,-1.0,0.3095238095238095,-1.0,0.5,-1.0,5.556163078788909e-07,3.089608118227354e-09,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.9999950759809165,1.1409785008297243e-05
